popn	code	ha	brood.yr	category	period	period2	Sw	Sadultw	prop.wild	Rw	log.Rw.ha
GrandRUpperMain	GRUMA	32.2713	1978	impact	before	off	6.724241044	6.724241044	1	9.852553981	0.993548823
GrandRUpperMain	GRUMA	32.2713	1979	impact	before	off	0.774682148	0.720454398	1	2.726621231	0.435624812
GrandRUpperMain	GRUMA	32.2713	1980	impact	before	off	5.112902176	4.754999024	1	6.207453082	0.792913446
GrandRUpperMain	GRUMA	32.2713	1981	impact	before	off	6.941152045	6.455271402	1	10.5611385	1.023710738
GrandRUpperMain	GRUMA	32.2713	1982	impact	before	off	4.988953033	4.63972632	1	4.418598353	0.645284526
GrandRUpperMain	GRUMA	32.2713	1983	impact	before	off	5.887584324	5.887584324	1	5.161051882	0.712738225
GrandRUpperMain	GRUMA	32.2713	1984	impact	before	off	4.648092887	4.648092887	1	0.686678256	-0.163246705
GrandRUpperMain	GRUMA	32.2713	1985	impact	before	off	10.69061364	10.2629891	1	0.52150419	-0.282742198
GrandRUpperMain	GRUMA	32.2713	1986	impact	nonlocal	on	5.7029001	5.588842098	0.86	1.850712862	0.267339043
GrandRUpperMain	GRUMA	32.2713	1987	impact	nonlocal	on	3.943442006	3.943442006	0.18	0.701818206	-0.15377537
GrandRUpperMain	GRUMA	32.2713	1988	impact	nonlocal	on	1.373356512	1.318422251	0.08	4.934187107	0.693215614
GrandRUpperMain	GRUMA	32.2713	1989	impact	nonlocal	on	0	0	0	0.268737404	-0.570671883
GrandRUpperMain	GRUMA	32.2713	1990	impact	nonlocal	on	1.642326154	1.642326154	0.5	0.057605365	-1.239537071
GrandRUpperMain	GRUMA	32.2713	1991	impact	nonlocal	on	0.83665672	0.81180553	0.6	0.685111291	-0.164238875
GrandRUpperMain	GRUMA	32.2713	1992	impact	nonlocal	on	2.563888037	2.563888037	0.21	2.5075817	0.399255092
GrandRUpperMain	GRUMA	32.2713	1993	impact	nonlocal	on	2.373316228	2.373316228	0.23	3.83989201	0.584319011
GrandRUpperMain	GRUMA	32.2713	1994	impact	nonlocal	on	0.132935457	0.132935457	0.33	0.850407603	-0.070372866
GrandRUpperMain	GRUMA	32.2713	1995	impact	post	off	0.68172029	0.607473526	1	0.126531417	-0.897801627
GrandRUpperMain	GRUMA	32.2713	1996	impact	post	off	2.169110014	2.104036714	1	1.767621053	0.247389166
GrandRUpperMain	GRUMA	32.2713	1997	impact	post	off	1.890224441	1.814615463	1	3.070353951	0.487188444
GrandRUpperMain	GRUMA	32.2713	1998	impact	post	off	2.571944731	2.571944731	1	8.836041488	0.946257746
GrandRUpperMain	GRUMA	32.2713	1999	impact	post	off	0.123949144	0.123949144	1	0.268344049	-0.571308032
GrandRUpperMain	GRUMA	32.2713	2000	impact	post	off	1.425415152	1.368398546	1	1.538597397	0.187124993
GrandRUpperMain	GRUMA	32.2713	2001	impact	post	off	1.549364296	1.549364296	1	0.740388043	-0.130540604
GrandRUpperMain	GRUMA	32.2713	2002	impact	post	on	1.589647768	1.589647768	0.95	1.794772996	0.254009526
GrandRUpperMain	GRUMA	32.2713	2003	impact	local	on	4.367348077	4.323674596	0.81	0.969276617	-0.013552264
GrandRUpperMain	GRUMA	32.2713	2004	impact	local	on	0.914124935	0.805516031	0.05	2.197732673	0.341974865
GrandRUpperMain	GRUMA	32.2713	2005	impact	local	on	0.395397768	0.37562788	0.04	3.512715957	0.545643034
GrandRUpperMain	GRUMA	32.2713	2006	impact	local	on	0.832938245	0.741315038	0.48	5.76738056	0.760978609
GrandRUpperMain	GRUMA	32.2713	2007	impact	local	on	0.442498443	0.409893294	0.84	NA	NA
GrandRUpperMain	GRUMA	32.2713	2008	impact	local	on	1.94755092	1.330505084	0.15	NA	NA
GrandRUpperMain	GRUMA	32.2713	2009	impact	local	on	1.085794499	0.933783269	0.16	NA	NA
GrandRUpperMain	GRUMA	32.2713	2010	impact	local	on	3.3109915	3.079222095	0.05	NA	NA
GrandRUpperMain	GRUMA	32.2713	2011	impact	local	on	4.15849377	3.825814268	0.1	NA	NA
Imnaha	IRMAI	57.2092	1949	impact	before	off	33.87567035	29.85083823	1	NA	NA
Imnaha	IRMAI	57.2092	1950	impact	before	off	17.89921901	15.77257912	1	NA	NA
Imnaha	IRMAI	57.2092	1951	impact	before	off	30.78176237	27.12452328	1	NA	NA
Imnaha	IRMAI	57.2092	1952	impact	before	off	62.47246946	55.04999784	1	NA	NA
Imnaha	IRMAI	57.2092	1953	impact	before	off	51.0407417	44.97649516	1	141.1752281	2.149758498
Imnaha	IRMAI	57.2092	1954	impact	before	off	53.38302231	47.04048501	1	66.50965492	1.822884695
Imnaha	IRMAI	57.2092	1955	impact	before	off	102.3611587	90.19943687	1	64.37923841	1.808745835
Imnaha	IRMAI	57.2092	1956	impact	before	off	30.20493207	26.61622727	1	80.25326945	1.904462734
Imnaha	IRMAI	57.2092	1957	impact	before	off	109.5453179	96.53003259	1	62.44376265	1.795489064
Imnaha	IRMAI	57.2092	1958	impact	before	off	24.45410878	21.54867011	1	53.7885005	1.730689437
Imnaha	IRMAI	57.2092	1959	impact	before	off	16.86791635	14.86380748	1	45.8278028	1.661129036
Imnaha	IRMAI	57.2092	1960	impact	before	off	47.37000343	41.74188421	1	50.86903335	1.706453485
Imnaha	IRMAI	57.2092	1961	impact	before	off	32.40737504	28.55699384	1	43.88788055	1.642344608
Imnaha	IRMAI	57.2092	1962	impact	before	off	36.37526831	32.05345426	1	42.40148595	1.627381077
Imnaha	IRMAI	57.2092	1963	impact	before	off	19.50735196	17.18964678	1	46.62138645	1.668585185
Imnaha	IRMAI	57.2092	1964	impact	before	off	36.65494361	32.29990081	1	50.55181369	1.703736742
Imnaha	IRMAI	57.2092	1965	impact	before	off	27.72281381	24.42901415	1	49.21454508	1.692093475
Imnaha	IRMAI	57.2092	1966	impact	before	off	32.70453004	28.8188433	1	49.37535458	1.693510227
Imnaha	IRMAI	57.2092	1967	impact	before	off	31.53338973	27.78684838	1	67.86854419	1.831668533
Imnaha	IRMAI	57.2092	1968	impact	before	off	35.34396566	31.14468261	1	86.23726717	1.935694985
Imnaha	IRMAI	57.2092	1969	impact	before	off	44.29357516	39.03097217	1	90.06166991	1.954539995
Imnaha	IRMAI	57.2092	1970	impact	before	off	25.81752585	22.75009704	1	44.28712683	1.646277506
Imnaha	IRMAI	57.2092	1971	impact	before	off	53.68017731	47.30233446	1	23.05555923	1.362775661
Imnaha	IRMAI	57.2092	1972	impact	before	off	49.27529139	43.42080132	1	21.84639897	1.339379861
Imnaha	IRMAI	57.2092	1973	impact	before	off	76.26395755	67.20289328	1	38.08644865	1.580770479
Imnaha	IRMAI	57.2092	1974	impact	before	off	40.62283689	35.79636122	1	41.16441933	1.614521994
Imnaha	IRMAI	57.2092	1975	impact	before	off	21.84963258	19.25363663	1	13.6500063	1.135132852
Imnaha	IRMAI	57.2092	1976	impact	before	off	18.61588696	16.40409841	1	9.254095894	0.966333995
Imnaha	IRMAI	57.2092	1977	impact	before	off	20.97564727	18.48349116	1	16.03794911	1.205148831
Imnaha	IRMAI	57.2092	1978	impact	before	off	60.86433651	53.63293019	1	18.61422029	1.269844849
Imnaha	IRMAI	57.2092	1979	impact	before	off	7.621151843	6.715668455	1	17.1391555	1.233989419
Imnaha	IRMAI	57.2092	1980	impact	before	off	5.873181237	5.175377525	1	15.61750531	1.193611662
Imnaha	IRMAI	57.2092	1981	impact	before	off	14.52563574	12.79981763	1	27.44189632	1.438414119
Imnaha	IRMAI	57.2092	1982	impact	before	off	18.91304196	16.66594786	1	20.32366659	1.308002062
Imnaha	IRMAI	57.2092	1983	impact	before	off	13.93132573	12.27611871	1	18.82314569	1.274692204
Imnaha	IRMAI	57.2092	1984	impact	before	off	16.57076135	14.60195802	1	5.201645028	0.716140712
Imnaha	IRMAI	57.2092	1985	impact	local	on	25.60147669	20.17086042	0.92	5.130021514	0.710119186
Imnaha	IRMAI	57.2092	1986	impact	local	on	12.63538032	11.7509037	0.94	6.307133641	0.799832033
Imnaha	IRMAI	57.2092	1987	impact	local	on	7.913062934	7.675671046	0.9	4.405555206	0.644000648
Imnaha	IRMAI	57.2092	1988	impact	local	on	10.45985611	9.72766618	0.85	9.224072841	0.964922724
Imnaha	IRMAI	57.2092	1989	impact	local	on	4.427784342	3.586505317	0.73	4.178284785	0.620998037
Imnaha	IRMAI	57.2092	1990	impact	local	on	3.449969585	3.208471714	0.51	1.783132165	0.251183534
Imnaha	IRMAI	57.2092	1991	impact	local	on	3.87787279	3.567642967	0.45	2.653421914	0.423806312
Imnaha	IRMAI	57.2092	1992	impact	local	on	3.179908127	3.02091272	0.24	8.231596725	0.915484086
Imnaha	IRMAI	57.2092	1993	impact	local	on	7.539696412	7.31350552	0.39	5.377486647	0.730579341
Imnaha	IRMAI	57.2092	1994	impact	local	on	2.525467932	2.525467932	0.56	3.611159786	0.557646705
Imnaha	IRMAI	57.2092	1995	impact	local	on	3.063842878	1.286814009	0.56	6.911190815	0.839552884
Imnaha	IRMAI	57.2092	1996	impact	local	on	5.12784657	4.87399278	0.76	11.07486823	1.044338568
Imnaha	IRMAI	57.2092	1997	impact	local	on	2.86929375	2.755658354	0.35	34.83685828	1.542038982
Imnaha	IRMAI	57.2092	1998	impact	local	on	3.179383735	3.084002223	0.47	29.97779427	1.476799675
Imnaha	IRMAI	57.2092	1999	impact	local	on	7.551233018	6.947134377	0.5	15.9462181	1.2026577
Imnaha	IRMAI	57.2092	2000	impact	local	on	10.93757647	7.109424708	0.49	10.60356993	1.025452105
Imnaha	IRMAI	57.2092	2001	impact	local	on	20.45912196	19.8453483	0.51	6.273610423	0.797517546
Imnaha	IRMAI	57.2092	2002	impact	local	on	19.09657887	18.71464729	0.38	6.498885953	0.812838916
Imnaha	IRMAI	57.2092	2003	impact	local	on	25.05908141	23.55553652	0.51	2.566724236	0.409379211
Imnaha	IRMAI	57.2092	2004	impact	local	on	8.944365592	7.155492473	0.35	5.793316895	0.762927285
Imnaha	IRMAI	57.2092	2005	impact	local	on	4.576187047	4.164330213	0.35	9.671248015	0.985482521
Imnaha	IRMAI	57.2092	2006	impact	local	on	3.939401355	3.781825301	0.31	22.11125975	1.344613486
Imnaha	IRMAI	57.2092	2007	impact	local	on	2.753053705	2.229973501	0.21	NA	NA
Imnaha	IRMAI	57.2092	2008	impact	local	on	4.737699531	2.795242723	0.14	NA	NA
Imnaha	IRMAI	57.2092	2009	impact	local	on	7.487257294	4.941589814	0.22	NA	NA
Imnaha	IRMAI	57.2092	2010	impact	local	on	12.95036463	10.74880264	0.27	NA	NA
Imnaha	IRMAI	57.2092	2011	impact	local	on	15.44751543	12.97591297	0.39	NA	NA
Lemhi	SRLEM	148.3443	1957	control	control	off	9.693665345	9.596728691	1	51.8980181	1.715150773
Lemhi	SRLEM	148.3443	1958	control	control	off	7.48259286	7.407766931	1	46.95161545	1.67165054
Lemhi	SRLEM	148.3443	1959	control	control	off	6.309645871	6.246549412	1	18.2749922	1.2618572
Lemhi	SRLEM	148.3443	1960	control	control	off	17.01447241	16.50909204	1	30.03599186	1.477641978
Lemhi	SRLEM	148.3443	1961	control	control	off	23.18929679	22.72082615	1	17.57454469	1.244884082
Lemhi	SRLEM	148.3443	1962	control	control	off	17.64813343	17.64813343	1	28.43872457	1.453910115
Lemhi	SRLEM	148.3443	1963	control	control	off	4.907502344	4.809352297	1	16.24017407	1.21059068
Lemhi	SRLEM	148.3443	1964	control	control	off	13.99447097	13.85452626	1	12.07303067	1.081816304
Lemhi	SRLEM	148.3443	1965	control	control	off	5.837770646	5.837770646	1	9.817518563	0.992001731
Lemhi	SRLEM	148.3443	1966	control	control	off	9.949826181	9.949826181	1	5.847230175	0.76695019
Lemhi	SRLEM	148.3443	1967	control	control	off	10.59696935	10.49099965	1	15.88517277	1.200991943
Lemhi	SRLEM	148.3443	1968	control	control	off	7.711789398	7.711789398	1	16.48062517	1.216973682
Lemhi	SRLEM	148.3443	1969	control	control	off	4.42214497	4.42214497	1	6.851668116	0.835796318
Lemhi	SRLEM	148.3443	1970	control	control	off	4.637859358	4.591480765	1	4.803564114	0.681563592
Lemhi	SRLEM	148.3443	1971	control	control	off	5.285002525	5.180349009	1	3.071185946	0.487306112
Lemhi	SRLEM	148.3443	1972	control	control	off	6.377056618	6.377056618	1	6.180854746	0.791048538
Lemhi	SRLEM	148.3443	1973	control	control	off	5.837770646	5.837770646	1	14.31249083	1.155715221
Lemhi	SRLEM	148.3443	1974	control	control	off	3.195269383	3.195269383	1	2.934287308	0.467502635
Lemhi	SRLEM	148.3443	1975	control	control	off	4.920984494	4.920984494	1	1.178440038	0.071307489
Lemhi	SRLEM	148.3443	1976	control	control	off	3.06044789	3.029843412	1	1.023521941	0.010097157
Lemhi	SRLEM	148.3443	1977	control	control	off	5.972592139	5.912866217	1	1.924031186	0.284212107
Lemhi	SRLEM	148.3443	1978	control	control	off	9.477950956	9.477950956	1	1.4379453	0.157742366
Lemhi	SRLEM	148.3443	1979	control	control	off	1.968393797	1.948709859	1	0.616183773	-0.210289743
Lemhi	SRLEM	148.3443	1980	control	control	off	0.337053732	0.333683195	1	0.937219098	-0.02815887
Lemhi	SRLEM	148.3443	1981	control	control	off	1.550447169	1.534942697	1	1.815723111	0.259049621
Lemhi	SRLEM	148.3443	1982	control	control	off	2.008840245	1.988751843	1	2.275634394	0.357102489
Lemhi	SRLEM	148.3443	1983	control	control	off	0.620178868	0.613977079	1	2.537261159	0.404365171
Lemhi	SRLEM	148.3443	1984	control	control	off	0.471875225	0.467156473	1	1.635602445	0.213677751
Lemhi	SRLEM	148.3443	1985	control	control	off	1.253839885	1.241301486	1	0.871847016	-0.059559714
Lemhi	SRLEM	148.3443	1986	control	control	off	2.11669744	2.095530465	1	1.016837318	0.007251477
Lemhi	SRLEM	148.3443	1987	control	control	off	2.089733141	2.06883581	1	0.524410016	-0.280329022
Lemhi	SRLEM	148.3443	1988	control	control	off	2.413304724	2.389171677	1	0.281840581	-0.549996475
Lemhi	SRLEM	148.3443	1989	control	control	off	0.431428778	0.42711449	1	0.217833357	-0.661875615
Lemhi	SRLEM	148.3443	1990	control	control	off	1.078571944	1.067786224	1	0.089962204	-1.045939915
Lemhi	SRLEM	148.3443	1991	control	control	off	0.741518211	0.734103029	1	0.241493677	-0.617094235
Lemhi	SRLEM	148.3443	1992	control	control	off	0.202232239	0.200209917	1	0.564762046	-0.248134497
Lemhi	SRLEM	148.3443	1993	control	control	off	0.310089434	0.306988539	1	0.645938965	-0.189808517
Lemhi	SRLEM	148.3443	1994	control	control	off	0.094375045	0.093431295	1	0.533626577	-0.272762549
Lemhi	SRLEM	148.3443	1995	control	control	off	0.067410746	0.066736639	1	0.8558111	-0.067622085
Lemhi	SRLEM	148.3443	1996	control	control	off	0.39098233	0.387072506	1	0.773171768	-0.111724012
Lemhi	SRLEM	148.3443	1997	control	control	off	0.674107465	0.66736639	1	5.674002514	0.753889524
Lemhi	SRLEM	148.3443	1998	control	control	off	0.539285972	0.533893112	1	1.649803861	0.217432316
Lemhi	SRLEM	148.3443	1999	control	control	off	0.471875225	0.467156473	1	0.394054578	-0.404443623
Lemhi	SRLEM	148.3443	2000	control	control	off	1.14598269	1.134522863	1	0.52559942	-0.279345122
Lemhi	SRLEM	148.3443	2001	control	control	off	4.260359178	4.089944811	1	0.438715661	-0.357816862
Lemhi	SRLEM	148.3443	2002	control	control	off	1.820090155	1.729986682	1	0.440316368	-0.356235171
Lemhi	SRLEM	148.3443	2003	control	control	off	0.633661017	0.614651186	1	0.223114419	-0.651472361
Lemhi	SRLEM	148.3443	2004	control	control	off	0.404464479	0.388446084	1	0.493971067	-0.306298488
Lemhi	SRLEM	148.3443	2005	control	control	off	0.498839524	0.483874338	1	0.631382587	-0.199707399
Lemhi	SRLEM	148.3443	2006	control	control	off	0.337053732	0.330312658	1	1.65715631	0.219363475
Lemhi	SRLEM	148.3443	2007	control	control	off	0.256160837	0.238229578	1	NA	NA
Lemhi	SRLEM	148.3443	2008	control	control	off	0.337053732	0.316626233	1	NA	NA
Lemhi	SRLEM	148.3443	2009	control	control	off	0.822411107	0.740984265	1	NA	NA
Lemhi	SRLEM	148.3443	2010	control	control	off	1.065089794	1.065089794	1	NA	NA
Lemhi	SRLEM	148.3443	2011	control	control	off	1.33473278	1.33473278	1	NA	NA
Lemhi	SRLEM	148.3443	2012	control	control	off	0.849375406	NA	1	NA	NA
Loon	MFLOO	74.1852	1957	control	control	off	14.7064374	14.26524428	1	14.78340693	1.169774532
Loon	MFLOO	74.1852	1958	control	control	off	6.672489931	6.472315233	1	25.16921769	1.400869717
Loon	MFLOO	74.1852	1959	control	control	off	4.259609733	4.131821441	1	31.37765857	1.496620533
Loon	MFLOO	74.1852	1960	control	control	off	11.55216944	11.20560435	1	22.16434904	1.345654981
Loon	MFLOO	74.1852	1961	control	control	off	4.529205286	4.393329128	1	8.400750723	0.924318098
Loon	MFLOO	74.1852	1962	control	control	off	5.432350388	5.269379876	1	10.76097672	1.031851692
Loon	MFLOO	74.1852	1963	control	control	off	9.031451017	8.760507487	1	7.315549674	0.864246964
Loon	MFLOO	74.1852	1964	control	control	off	12.48227409	12.10780587	1	8.566493061	0.932803067
Loon	MFLOO	74.1852	1965	control	control	off	5.742385274	5.570113715	1	5.511828924	0.74129573
Loon	MFLOO	74.1852	1966	control	control	off	1.698451982	1.647498423	1	3.467085934	0.539964606
Loon	MFLOO	74.1852	1967	control	control	off	5.674986385	5.220987475	1	8.104816353	0.908743179
Loon	MFLOO	74.1852	1968	control	control	off	4.664003063	4.428447352	1	11.28699071	1.052578168
Loon	MFLOO	74.1852	1969	control	control	off	3.801297294	3.649245402	1	2.488112859	0.395870076
Loon	MFLOO	74.1852	1970	control	control	off	1.48277554	1.453120029	1	2.066347756	0.315203413
Loon	MFLOO	74.1852	1971	control	control	off	2.73639486	2.546743731	1	0.857622117	-0.066704028
Loon	MFLOO	74.1852	1972	control	control	off	5.18971439	5.137817247	1	1.329826018	0.123794826
Loon	MFLOO	74.1852	1973	control	control	off	2.695955528	2.669262899	1	3.561316155	0.55161053
Loon	MFLOO	74.1852	1974	control	control	off	1.631053094	1.614904054	1	NA	NA
Loon	MFLOO	74.1852	1975	control	control	off	1.105341766	1.105341766	1	NA	NA
Loon	MFLOO	74.1852	1976	control	control	off	1.078382211	1.035246923	1	NA	NA
Loon	MFLOO	74.1852	1977	control	control	off	2.143284644	2.143284644	1	1.232940543	0.090942134
Loon	MFLOO	74.1852	1978	control	control	off	0.997503545	0.997503545	1	0.474606676	-0.323666157
Loon	MFLOO	74.1852	1979	control	control	off	NA	NA	NA	0.217665327	-0.662210747
Loon	MFLOO	74.1852	1980	control	control	off	0.310034886	0.29763349	1	0.66891005	-0.174632279
Loon	MFLOO	74.1852	1981	control	control	off	1.037942878	1.037942878	1	0.931211845	-0.030951509
Loon	MFLOO	74.1852	1982	control	control	off	0.795306881	0.763494605	1	0.763818546	-0.117009801
Loon	MFLOO	74.1852	1983	control	control	off	0.242635997	0.232930558	1	0.560863884	-0.251142525
Loon	MFLOO	74.1852	1984	control	control	off	0.134797776	0.129405865	1	0.443781797	-0.352830516
Loon	MFLOO	74.1852	1985	control	control	off	0.97054399	0.97054399	1	NA	NA
Loon	MFLOO	74.1852	1986	control	control	off	0.727907992	0.705850174	1	NA	NA
Loon	MFLOO	74.1852	1987	control	control	off	0.795306881	0.787353812	1	NA	NA
Loon	MFLOO	74.1852	1988	control	control	off	0.175237109	0.175237109	1	1.459730653	0.164272728
Loon	MFLOO	74.1852	1989	control	control	off	0.552670883	0.552670883	1	0.215840042	-0.665867983
Loon	MFLOO	74.1852	1990	control	control	off	NA	NA	NA	0.016175733	-1.791136026
Loon	MFLOO	74.1852	1991	control	control	off	0.552670883	0.541617465	1	0.014682913	-1.833187781
Loon	MFLOO	74.1852	1992	control	control	off	0.754867548	0.739919675	1	0.4941163	-0.306170819
Loon	MFLOO	74.1852	1993	control	control	off	1.078382211	1.078382211	1	1.810043561	0.257689027
Loon	MFLOO	74.1852	1994	control	control	off	0.040439333	0.03882176	1	0.131286223	-0.881780847
Loon	MFLOO	74.1852	1995	control	control	off	0	0	1	0.299247292	-0.523969772
Loon	MFLOO	74.1852	1996	control	control	off	0.040439333	0.038837775	1	1.216371739	0.085066321
Loon	MFLOO	74.1852	1997	control	control	off	0.754867548	0.71712417	1	13.79532176	1.139731834
Loon	MFLOO	74.1852	1998	control	control	off	1.455815985	1.455815985	1	9.744555293	0.988762024
Loon	MFLOO	74.1852	1999	control	control	off	0.202196665	0.177933065	1	1.39125773	0.14340759
Loon	MFLOO	74.1852	2000	control	control	off	0.350474219	0.325941023	1	2.504628025	0.398743236
Loon	MFLOO	74.1852	2001	control	control	off	8.815774575	8.728489678	1	0.838104743	-0.076701702
Loon	MFLOO	74.1852	2002	control	control	off	7.265600147	7.192944145	1	1.034072878	0.014551148
Loon	MFLOO	74.1852	2003	control	control	off	6.605091042	6.27483649	1	0.844418989	-0.073442009
Loon	MFLOO	74.1852	2004	control	control	off	1.792810426	1.757309229	1	0.972422785	-0.012144874
Loon	MFLOO	74.1852	2005	control	control	off	1.078382211	1.046351056	1	0.980933582	-0.008360397
Loon	MFLOO	74.1852	2006	control	control	off	0.485271995	0.485271995	1	0.972394405	-0.012157549
Loon	MFLOO	74.1852	2007	control	control	off	0.727907992	0.698791673	1	NA	NA
Loon	MFLOO	74.1852	2008	control	control	off	1.321018208	1.268700656	1	NA	NA
Loon	MFLOO	74.1852	2009	control	control	off	0.97054399	0.883195031	1	NA	NA
Loon	MFLOO	74.1852	2010	control	control	off	0.68746866	0.667048798	1	NA	NA
Loon	MFLOO	74.1852	2011	control	control	off	0.51223155	0.471253026	1	NA	NA
Loon	MFLOO	74.1852	2012	control	control	off	1.172740654	NA	1	NA	NA
Lostine	GRLOS	74.6631	1959	impact	before	off	8.799527477	8.095565279	1	30.26563402	1.480949776
Lostine	GRLOS	74.6631	1960	impact	before	off	8.116459134	7.061319447	1	43.10331689	1.634510691
Lostine	GRLOS	74.6631	1961	impact	before	off	3.763572635	3.241889299	1	48.63011655	1.68690531
Lostine	GRLOS	74.6631	1962	impact	before	off	4.527001959	3.168901372	1	34.97702817	1.543782907
Lostine	GRLOS	74.6631	1963	impact	before	off	14.7864206	13.30777854	1	34.71815417	1.540556627
Lostine	GRLOS	74.6631	1964	impact	before	off	21.22869262	19.53039721	1	24.80970757	1.394621645
Lostine	GRLOS	74.6631	1965	impact	before	off	12.80418306	10.8835556	1	16.82502841	1.225955806
Lostine	GRLOS	74.6631	1966	impact	before	off	17.19725005	14.1323936	1	18.20731262	1.260245849
Lostine	GRLOS	74.6631	1967	impact	before	off	14.8132076	13.18375476	1	36.84685831	1.566400464
Lostine	GRLOS	74.6631	1968	impact	before	off	15.42930845	15.12072228	1	26.77624262	1.427749635
Lostine	GRLOS	74.6631	1969	impact	before	off	12.24165619	11.8744065	1	27.76521872	1.443501099
Lostine	GRLOS	74.6631	1970	impact	before	off	10.888913	10.888913	1	12.80661211	1.107434256
Lostine	GRLOS	74.6631	1971	impact	before	off	10.67461705	8.753185978	1	3.705132921	0.568803793
Lostine	GRLOS	74.6631	1972	impact	before	off	15.6569979	14.87414801	1	10.3778053	1.016105518
Lostine	GRLOS	74.6631	1973	impact	before	off	16.91598661	16.91598661	1	17.4001455	1.24055288
Lostine	GRLOS	74.6631	1974	impact	before	off	12.68364158	12.68364158	1	2.307296281	0.363103366
Lostine	GRLOS	74.6631	1975	impact	before	off	4.39306699	4.39306699	1	2.135043366	0.329406701
Lostine	GRLOS	74.6631	1976	impact	before	off	8.893281956	8.448617858	1	1.764888502	0.246717274
Lostine	GRLOS	74.6631	1977	impact	before	off	2.95996282	2.754816882	1	3.500372322	0.544114241
Lostine	GRLOS	74.6631	1978	impact	before	off	14.69266612	14.69266612	1	9.322567504	0.969535537
Lostine	GRLOS	74.6631	1979	impact	before	off	2.102779017	1.957041857	1	3.414763385	0.533360616
Lostine	GRLOS	74.6631	1980	impact	before	off	2.075992023	1.932111388	1	7.287876928	0.86260103
Lostine	GRLOS	74.6631	1981	impact	before	off	1.017905766	0.947357842	1	8.740306572	0.941526666
Lostine	GRLOS	74.6631	1982	impact	before	off	6.964618399	6.481922074	1	5.538165847	0.743365957
Lostine	GRLOS	74.6631	1983	impact	before	off	5.022561346	5.022561346	1	10.46823323	1.01987339
Lostine	GRLOS	74.6631	1984	impact	before	off	6.589600485	6.589600485	1	2.440264857	0.387436965
Lostine	GRLOS	74.6631	1985	impact	before	off	9.040610422	8.678986005	1	0.836249136	-0.077664318
Lostine	GRLOS	74.6631	1986	impact	nonlocal	on	4.321143912	4.234721034	0.77	1.973139437	0.295157777
Lostine	GRLOS	74.6631	1987	impact	nonlocal	on	5.82884986	5.82884986	0.68	0.502313397	-0.299025239
Lostine	GRLOS	74.6631	1988	impact	nonlocal	on	7.182262724	7.182262724	0.55	3.370506374	0.527695153
Lostine	GRLOS	74.6631	1989	impact	nonlocal	on	0.951474021	0.874587232	0.24	1.16325041	0.065673214
Lostine	GRLOS	74.6631	1990	impact	nonlocal	on	0.763429325	0.763429325	0.6	0.291643395	-0.535147854
Lostine	GRLOS	74.6631	1991	impact	nonlocal	on	1.419040999	1.419040999	0.65	0.531831405	-0.274226021
Lostine	GRLOS	74.6631	1992	impact	nonlocal	on	0.656281349	0.656281349	0.25	1.380131088	0.139920339
Lostine	GRLOS	74.6631	1993	impact	nonlocal	on	3.287969559	3.287969559	0.49	2.622598433	0.418731797
Lostine	GRLOS	74.6631	1994	impact	nonlocal	on	0.67302322	0.67302322	0.75	2.410832533	0.382167043
Lostine	GRLOS	74.6631	1995	impact	local	off	0.495559386	0.441587572	1	1.61338147	0.207737065
Lostine	GRLOS	74.6631	1996	impact	local	off	1.285775704	1.222123442	1	3.367429403	0.5272985
Lostine	GRLOS	74.6631	1997	impact	local	on	2.481145305	2.307465133	0.95	9.965125751	0.998482783
Lostine	GRLOS	74.6631	1998	impact	local	off	2.47779693	2.230017237	1	9.23141348	0.965268204
Lostine	GRLOS	74.6631	1999	impact	local	on	1.170591631	1.170591631	0.92	3.329725646	0.522408451
Lostine	GRLOS	74.6631	2000	impact	local	on	2.567935165	2.262833957	0.83	3.725426004	0.571175942
Lostine	GRLOS	74.6631	2001	impact	local	on	6.713758202	6.64662062	0.77	2.803098886	0.447638419
Lostine	GRLOS	74.6631	2002	impact	local	on	5.419946399	5.257348007	0.47	3.590724147	0.555182042
Lostine	GRLOS	74.6631	2003	impact	local	on	5.587499046	5.255568409	0.51	2.955624469	0.470649253
Lostine	GRLOS	74.6631	2004	impact	local	on	2.643072682	2.405196141	0.23	6.812937876	0.833334429
Lostine	GRLOS	74.6631	2005	impact	local	on	2.270197728	1.97799406	0.25	7.889044502	0.897024406
Lostine	GRLOS	74.6631	2006	impact	local	on	2.314396268	2.152388529	0.36	20.73410149	1.31668522
Lostine	GRLOS	74.6631	2007	impact	local	on	1.728162908	1.728162908	0.33	NA	NA
Lostine	GRLOS	74.6631	2008	impact	local	on	5.550265124	5.106243914	0.28	NA	NA
Lostine	GRLOS	74.6631	2009	impact	local	on	6.306328025	5.619500221	0.43	NA	NA
Lostine	GRLOS	74.6631	2010	impact	local	on	14.70003255	13.52402994	0.27	NA	NA
Lostine	GRLOS	74.6631	2011	impact	local	on	16.30042149	12.71432876	0.33	NA	NA
MarshCR	MFMAR	44.3858	1957	control	control	off	20.41193355	20.00369488	1	62.39736627	1.795166259
MarshCR	MFMAR	44.3858	1958	control	control	off	15.36527448	15.05796899	1	78.82992983	1.89669114
MarshCR	MFMAR	44.3858	1959	control	control	off	5.159307707	5.056121552	1	101.1042903	2.004769585
